Date,USD_TRY,USD_TRY_Lag_1M,USD_TRY_Lag_3M,USD_TRY_Change,USD_TRY_Volatility
2016-01-25,3.002350091934204,3.002350091934204,3.002350091934204,0.6481576847792603,0.5277765502320971
2016-01-26,3.0218100547790527,3.002350091934204,3.002350091934204,0.6481576847792603,0.5277765502320971
2016-01-27,3.006769895553589,3.002350091934204,3.002350091934204,-0.4977202058639496,0.5277765502320971
2016-01-28,2.9990200996398926,3.002350091934204,3.002350091934204,-0.2577448951167405,0.5277765502320971
2016-01-29,2.969510078430176,3.002350091934204,3.002350091934204,-0.9839887773096412,0.5277765502320971
2016-01-30,2.969510078430176,3.002350091934204,3.002350091934204,0.0,0.5277765502320971
2016-01-31,2.969510078430176,3.002350091934204,3.002350091934204,0.0,0.5277765502320971
2016-02-01,2.9544999599456787,3.002350091934204,3.002350091934204,-0.5054745762113066,0.5277765502320971
2016-02-02,2.945349931716919,3.002350091934204,3.002350091934204,-0.3096980319108877,0.5277765502320971
2016-02-03,2.952660083770752,3.002350091934204,3.002350091934204,0.2481929897399926,0.5277765502320971
2016-02-04,2.9147000312805176,3.002350091934204,3.002350091934204,-1.2856221648702926,0.5277765502320971
2016-02-05,2.9116098880767822,3.002350091934204,3.002350091934204,-0.1060192531159964,0.5277765502320971
2016-02-06,2.9116098880767822,3.002350091934204,3.002350091934204,0.0,0.5277765502320971
2016-02-07,2.9116098880767822,3.002350091934204,3.002350091934204,0.0,0.5277765502320971
2016-02-08,2.914380073547364,3.002350091934204,3.002350091934204,0.0951427415439631,0.5277765502320971
2016-02-09,2.9459099769592285,3.002350091934204,3.002350091934204,1.0818734213169146,0.5277765502320971
2016-02-10,2.938050031661988,3.002350091934204,3.002350091934204,-0.2668087402098451,0.5277765502320971
2016-02-11,2.919100046157837,3.002350091934204,3.002350091934204,-0.644985119379704,0.5277765502320971
2016-02-12,2.9306800365448,3.002350091934204,3.002350091934204,0.396697276689939,0.5277765502320971
2016-02-13,2.9306800365448,3.002350091934204,3.002350091934204,0.0,0.5277765502320971
2016-02-14,2.9306800365448,3.002350091934204,3.002350091934204,0.0,0.5277765502320971
2016-02-15,2.93530011177063,3.002350091934204,3.002350091934204,0.1576451597656181,0.5277765502320971
2016-02-16,2.945719957351685,3.002350091934204,3.002350091934204,0.3549839942863286,0.5277765502320971
2016-02-17,2.9763200283050537,3.002350091934204,3.002350091934204,1.0387976928017295,0.5277765502320971
2016-02-18,2.954900026321411,3.002350091934204,3.002350091934204,-0.7196807393000992,0.5277765502320971
2016-02-19,2.9677999019622803,3.002350091934204,3.002350091934204,0.4365587845937435,0.5277765502320971
2016-02-20,2.9677999019622803,3.002350091934204,3.002350091934204,0.0,0.5277765502320971
2016-02-21,2.9677999019622803,3.002350091934204,3.002350091934204,0.0,0.5277765502320971
2016-02-22,2.9509599208831787,3.002350091934204,3.002350091934204,-0.5674230620456244,0.5277765502320971
2016-02-23,2.9347000122070312,3.002350091934204,3.002350091934204,-0.5510040499391522,0.5277765502320971
2016-02-24,2.9410300254821777,3.002350091934204,3.002350091934204,0.2156954117564558,0.5277765502320971
2016-02-25,2.935909986495972,3.0218100547790527,3.002350091934204,-0.1740899937043849,0.5103985878077831
2016-02-26,2.926820039749145,3.006769895553589,3.002350091934204,-0.3096125831049456,0.5064182384414366
2016-02-27,2.926820039749145,2.9990200996398926,3.002350091934204,0.0,0.5056346104307323
2016-02-28,2.926820039749145,2.969510078430176,3.002350091934204,0.0,0.4760171256432429
2016-02-29,2.987950086593628,2.969510078430176,3.002350091934204,2.0886165194400563,0.615464157640276
2016-03-01,2.9629499912261963,2.969510078430176,3.002350091934204,-0.8366972219382873,0.6351594484676448
2016-03-02,2.9344899654388428,2.9544999599456787,3.002350091934204,-0.9605300754865432,0.6527043723598281
2016-03-03,2.925169944763184,2.945349931716919,3.002350091934204,-0.3176027447844842,0.6528266873067627
2016-03-04,2.9099700450897217,2.952660083770752,3.002350091934204,-0.5196244991055532,0.6569527146907596
2016-03-05,2.9099700450897217,2.9147000312805176,3.002350091934204,0.0,0.6138502354121442
2016-03-06,2.9099700450897217,2.9116098880767822,3.002350091934204,0.0,0.6135453864351101
2016-03-07,2.9048800468444824,2.9116098880767822,3.002350091934204,-0.1749158295917152,0.6143752675320483
2016-03-08,2.91540002822876,2.9116098880767822,3.002350091934204,0.3621485642997468,0.61804208232202
2016-03-09,2.9117701053619385,2.914380073547364,3.002350091934204,-0.124508569378956,0.6182527719286631
2016-03-10,2.8930599689483643,2.9459099769592285,3.002350091934204,-0.642569149917438,0.5937669768474256
2016-03-11,2.891050100326538,2.938050031661988,3.002350091934204,-0.0694720691378103,0.5924728622613205
2016-03-12,2.891050100326538,2.919100046157837,3.002350091934204,0.0,0.5818215177946742
2016-03-13,2.891050100326538,2.9306800365448,3.002350091934204,0.0,0.5762577612774623
2016-03-14,2.871809959411621,2.9306800365448,3.002350091934204,-0.6655070042799971,0.5872198320096893
2016-03-15,2.8708200454711914,2.9306800365448,3.002350091934204,-0.0344700364724892,0.587120034480475
2016-03-16,2.8968698978424072,2.93530011177063,3.002350091934204,0.907401089535731,0.6124288944163107
2016-03-17,2.8691399097442627,2.945719957351685,3.002350091934204,-0.957239678550903,0.629706236282923
2016-03-18,2.842269897460937,2.9763200283050537,3.002350091934204,-0.9365180203331436,0.6110499564789978
2016-03-19,2.842269897460937,2.954900026321411,3.002350091934204,0.0,0.6020432931499201
2016-03-20,2.842269897460937,2.9677999019622803,3.002350091934204,0.0,0.5931442694210453
2016-03-21,2.8701400756835938,2.9677999019622803,3.002350091934204,0.9805605810888408,0.627288357717696
2016-03-22,2.8630800247192383,2.9677999019622803,3.002350091934204,-0.2459828014726439,0.6274142742447021
2016-03-23,2.8677499294281006,2.9509599208831787,3.002350091934204,0.1631077255453306,0.6235255342291549
2016-03-24,2.875459909439087,2.9347000122070312,3.002350091934204,0.2688511969564988,0.6207393317140333
2016-03-25,2.8754799365997314,2.9410300254821777,3.002350091934204,0.0006964854762481,0.6186112116325795
2016-03-26,2.8754799365997314,2.935909986495972,3.002350091934204,0.0,0.6184493131301259
2016-03-27,2.8754799365997314,2.926820039749145,3.002350091934204,0.0,0.6168503447541646
2016-03-28,2.874269962310791,2.926820039749145,3.002350091934204,-0.0420790377821722,0.6167637663936454
2016-03-29,2.868340015411377,2.926820039749145,3.002350091934204,-0.2063114104510433,0.6172384984879475
2016-03-30,2.8404200077056885,2.987950086593628,3.002350091934204,-0.973385566413898,0.4885060883638764
2016-03-31,2.833009958267212,2.9629499912261963,3.002350091934204,-0.2608786523955686,0.4723505660294997
2016-04-01,2.81690001487732,2.9344899654388428,3.002350091934204,-0.5686511387960724,0.4541832616475552
2016-04-02,2.81690001487732,2.925169944763184,3.002350091934204,0.0,0.4534867462509411
2016-04-03,2.81690001487732,2.9099700450897217,3.002350091934204,0.0,0.4477677899158267
2016-04-04,2.822999954223633,2.9099700450897217,3.002350091934204,0.2165479539244286,0.4512891635836952
2016-04-05,2.811239957809448,2.9099700450897217,3.002350091934204,-0.4165779881288967,0.4545002647295261
2016-04-06,2.829890012741089,2.9048800468444824,3.002350091934204,0.6634102819943255,0.4758933557956247
2016-04-07,2.839060068130493,2.91540002822876,3.002350091934204,0.3240428196190636,0.4747052097052818
2016-04-08,2.863800048828125,2.9117701053619385,3.002350091934204,0.8714144859190309,0.5058188421820574
2016-04-09,2.863800048828125,2.8930599689483643,3.002350091934204,0.0,0.4934963983234399
2016-04-10,2.863800048828125,2.891050100326538,3.002350091934204,0.0,0.4934809004606316
2016-04-11,2.84962010383606,2.891050100326538,3.002350091934204,-0.4951443798552835,0.5006576269886858
2016-04-12,2.82778000831604,2.891050100326538,3.002350091934204,-0.7664213026367661,0.517454966387048
2016-04-13,2.832900047302246,2.871809959411621,3.002350091934204,0.1810621395988754,0.5069745105186694
2016-04-14,2.8441998958587646,2.8708200454711914,3.002350091934204,0.3988791827399307,0.5133948059694484
2016-04-15,2.849849939346313,2.8968698978424072,3.002350091934204,0.1986514202386269,0.4842623108473794
2016-04-16,2.849849939346313,2.8691399097442627,3.002350091934204,0.0,0.4531943785956297
2016-04-17,2.849849939346313,2.842269897460937,3.002350091934204,0.0,0.4189527515328033
2016-04-18,2.852499961853028,2.842269897460937,3.002350091934204,0.0929881419413192,0.4192222075935907
2016-04-19,2.838119983673096,2.842269897460937,3.002350091934204,-0.5041184354859785,0.429725910586868
2016-04-20,2.8299999237060547,2.8701400756835938,3.002350091934204,-0.2861070008933208,0.3900515230808177
2016-04-21,2.81043004989624,2.8630800247192383,3.002350091934204,-0.6915149942543608,0.4060731629890551
2016-04-22,2.8310999870300293,2.8677499294281006,3.002350091934204,0.7354723927233797,0.4297252387011664
2016-04-23,2.8310999870300293,2.875459909439087,3.002350091934204,0.0,0.425805145080218
2016-04-24,2.8310999870300293,2.8754799365997314,3.002350091934204,0.0,0.4258022519282869
2016-04-25,2.8454298973083496,2.8754799365997314,3.0218100547790527,0.5061605151343684,0.437751421737141
2016-04-26,2.843219995498657,2.8754799365997314,3.006769895553589,-0.077664953607992,0.4377725444140513
2016-04-27,2.8194799423217773,2.874269962310791,2.9990200996398926,-0.8349706746036079,0.4614068213110145
2016-04-28,2.8171699047088623,2.868340015411377,2.969510078430176,-0.0819313369902152,0.460633813364238
2016-04-29,2.811110019683838,2.8404200077056885,2.969510078430176,-0.21510541536367,0.4284035960245551
2016-04-30,2.811110019683838,2.833009958267212,2.969510078430176,0.0,0.4262752513505202
2016-05-01,2.811110019683838,2.81690001487732,2.9544999599456787,0.0,0.4137249109254709
2016-05-02,2.792409896850586,2.81690001487732,2.945349931716919,-0.6652220191422864,0.4308622722218717
2016-05-03,2.803499937057495,2.81690001487732,2.952660083770752,0.3971494378177453,0.4378040774056609
2016-05-04,2.844949960708618,2.822999954223633,2.9147000312805176,1.4785098834219523,0.5146906713664636
2016-05-05,2.954349994659424,2.811239957809448,2.9116098880767822,3.845411534885357,0.8602218345113322
2016-05-06,2.928070068359375,2.829890012741089,2.9116098880767822,-0.8895332762724473,0.8760342176143278
2016-05-07,2.928070068359375,2.839060068130493,2.9116098880767822,0.0,0.8753959521666741
2016-05-08,2.928070068359375,2.863800048828125,2.914380073547364,0.0,0.8635199089420089
2016-05-09,2.9231998920440674,2.863800048828125,2.9459099769592285,-0.1663271780253716,0.864568316496148
2016-05-10,2.941849946975708,2.863800048828125,2.938050031661988,0.6380013553777042,0.8705620196598582
2016-05-11,2.9491000175476074,2.84962010383606,2.919100046157837,0.2464459677609554,0.8637800248847426
2016-05-12,2.9519500732421875,2.82778000831604,2.9306800365448,0.0966415407284149,0.8475278151636202
2016-05-13,2.961610078811645,2.832900047302246,2.9306800365448,0.3272414956140501,0.8481517922415317
2016-05-14,2.961610078811645,2.8441998958587646,2.9306800365448,0.0,0.8472682801934798
2016-05-15,2.961610078811645,2.849849939346313,2.93530011177063,0.0,0.8475568826255131
2016-05-16,2.9714300632476807,2.849849939346313,2.945719957351685,0.3315758717290507,0.8479418588252453
2016-05-17,2.973900079727173,2.849849939346313,2.9763200283050537,0.0831255128647567,0.8475949815612639
2016-05-18,2.967400074005127,2.852499961853028,2.954900026321411,-0.2185683966437146,0.8501658775992994
2016-05-19,2.986330032348633,2.838119983673096,2.9677999019622803,0.6379307768216158,0.8461131003331147
2016-05-20,2.988110065460205,2.8299999237060547,2.9677999019622803,0.0596060412710652,0.8419856274758785
2016-05-21,2.988110065460205,2.81043004989624,2.9677999019622803,0.0,0.826492580946419
2016-05-22,2.988110065460205,2.8310999870300293,2.9509599208831787,0.0,0.8211917147489258
2016-05-23,2.9744999408721924,2.8310999870300293,2.9347000122070312,-0.4554760129264701,0.8288717689806148
2016-05-24,2.995270013809204,2.8310999870300293,2.9410300254821777,0.6982710825309768,0.8337781657009891
2016-05-25,2.948319911956787,2.8454298973083496,2.935909986495972,-1.5674747730909488,0.8907867185221793
2016-05-26,2.939120054244995,2.843219995498657,2.926820039749145,-0.3120372953587025,0.8936237529697296
2016-05-27,2.937649965286255,2.8194799423217773,2.926820039749145,-0.0500179962576563,0.8761881201588244
2016-05-28,2.937649965286255,2.8171699047088623,2.926820039749145,0.0,0.875598046993297
2016-05-29,2.937649965286255,2.811110019683838,2.987950086593628,0.0,0.8734396510334729
2016-05-30,2.959249973297119,2.811110019683838,2.9629499912261963,0.7352818840266284,0.8793668128355403
2016-05-31,2.9532699584960938,2.811110019683838,2.9344899654388428,-0.2020787312658978,0.8815249941324984
2016-06-01,2.946700096130371,2.792409896850586,2.925169944763184,-0.2224606100374337,0.8707293710148422
2016-06-02,2.942460060119629,2.803499937057495,2.9099700450897217,-0.1438909923785702,0.8717442616353249
